stitch_flat_id,stitch_stereo_id,label_umls_id,placebo,frequency_description,frequency_lower,frequency_upper,meddra_concept_type,meddra_umls_id,side_effect_name,is_placebo,sider_version,candidate_name
CID100002118,CID000002118,C0241705,,12%,0.12,0.12,PT,C0013428,Dysuria,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0241705,,12.2%,0.122,0.122,PT,C0013428,Dysuria,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0241705,,8.6%,0.086,0.086,PT,C0013428,Dysuria,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0241705,,frequent,0.01,1,PT,C0013428,Dysuria,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0241705,placebo,8.6%,0.086,0.086,PT,C0013428,Dysuria,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0241705,placebo,9%,0.09,0.09,PT,C0013428,Dysuria,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0013456,,infrequent,0.001,0.01,PT,C0013456,Ear pain,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0455769,,infrequent,0.001,0.01,PT,C0455769,Energy increased,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0014591,,infrequent,0.001,0.01,PT,C0014591,Epistaxis,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0038325,,postmarketing,0,0.001,PT,C0014742,Erythema multiforme,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0235146,,infrequent,0.001,0.01,PT,C0235146,Euphoric mood,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015397,,infrequent,0.001,0.01,PT,C0015397,Eye disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015672,,1.7%,0.017,0.017,PT,C0015672,Fatigue,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015672,,1.8%,0.018,0.018,PT,C0015672,Fatigue,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015672,,13.9%,0.139,0.139,PT,C0015672,Fatigue,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015672,,48.6%,0.486,0.486,PT,C0015672,Fatigue,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015672,,49%,0.49,0.49,PT,C0015672,Fatigue,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015672,placebo,0.6%,0.006,0.006,PT,C0015672,Fatigue,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0015672,placebo,42%,0.42,0.42,PT,C0015672,Fatigue,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0015672,placebo,42.3%,0.423,0.423,PT,C0015672,Fatigue,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0015672,placebo,9.2%,0.092,0.092,PT,C0015672,Fatigue,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0015726,,1%,0.01,0.01,PT,C0015726,Fear,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015726,,1.4%,0.014,0.014,PT,C0015726,Fear,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0015726,placebo,1%,0.01,0.01,PT,C0015726,Fear,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0009676,,0.9%,0.009,0.009,PT,C1443060,Feeling abnormal,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0009676,,1.5%,0.015,0.015,PT,C1443060,Feeling abnormal,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0009676,,10%,0.1,0.1,PT,C1443060,Feeling abnormal,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0009676,,10.4%,0.104,0.104,PT,C1443060,Feeling abnormal,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0009676,,9.9%,0.099,0.099,PT,C1443060,Feeling abnormal,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0009676,placebo,0.9%,0.009,0.009,PT,C1443060,Feeling abnormal,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0009676,placebo,10%,0.1,0.1,PT,C1443060,Feeling abnormal,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0009676,placebo,8%,0.08,0.08,PT,C1443060,Feeling abnormal,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0009676,placebo,8.2%,0.082,0.082,PT,C1443060,Feeling abnormal,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0231218,,frequent,0.01,1,PT,C1443060,Feeling abnormal,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0522172,,infrequent,0.001,0.01,PT,C0522172,Feeling drunk,FALSE,4.1,alprazolam
CID100002118,CID000002118,C2939147,,infrequent,0.001,0.01,PT,C2939147,Feeling hot,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0549209,,infrequent,0.001,0.01,PT,C0549209,Feeling jittery,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0522165,,infrequent,0.001,0.01,PT,C0522165,Feeling of relaxation,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0085632,,infrequent,0.001,0.01,PT,C0233471,Flat affect,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0235660,,postmarketing,0,0.001,PT,C0235660,Galactorrhoea,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0017178,,12.1%,0.121,0.121,PT,C0017178,Gastrointestinal disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0017178,,infrequent,0.001,0.01,PT,C0017178,Gastrointestinal disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0017178,,postmarketing,0,0.001,PT,C0017178,Gastrointestinal disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0017178,placebo,3.1%,0.031,0.031,PT,C0017178,Gastrointestinal disorder,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0000737,,frequent,0.01,1,PT,C0687713,Gastrointestinal pain,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0018418,,postmarketing,0,0.001,PT,C0018418,Gynaecomastia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0018524,,infrequent,0.001,0.01,PT,C0018524,Hallucination,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0221100,,infrequent,0.001,0.01,PT,C0221100,Hangover,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0018681,,1.1%,0.011,0.011,PT,C0018681,Headache,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0018681,,12.9%,0.129,0.129,PT,C0018681,Headache,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0018681,,26.5%,0.265,0.265,PT,C0018681,Headache,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0018681,,29.2%,0.292,0.292,PT,C0018681,Headache,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0018681,,frequent,0.01,1,PT,C0018681,Headache,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0018681,placebo,12.6%,0.126,0.126,PT,C0018681,Headache,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0018681,placebo,19.6%,0.196,0.196,PT,C0018681,Headache,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0018681,placebo,35.6%,0.356,0.356,PT,C0018681,Headache,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0085605,,postmarketing,0,0.001,PT,C0085605,Hepatic failure,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0019158,,postmarketing,0,0.001,PT,C0019158,Hepatitis,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0267792,,postmarketing,0,0.001,PT,C0267792,Hepatobiliary disease,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0267792,,uncommon,0.001,0.01,PT,C0267792,Hepatobiliary disease,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0455204,,infrequent,0.001,0.01,PT,C0455204,Homicidal ideation,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0600142,,1.5%,0.015,0.015,PT,C0600142,Hot flush,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0600142,,5.9%,0.059,0.059,PT,C0600142,Hot flush,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0600142,placebo,1.4%,0.014,0.014,PT,C0600142,Hot flush,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0600142,placebo,2.7%,0.027,0.027,PT,C0600142,Hot flush,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0020453,,1.3%,0.013,0.013,PT,C0020453,Hyperaesthesia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020453,placebo,0%,0,0,PT,C0020453,Hyperaesthesia,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0038990,,15.1%,0.151,0.151,PT,C0020458,Hyperhidrosis,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0038990,,23.5%,0.235,0.235,PT,C0020458,Hyperhidrosis,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0038990,placebo,23.5%,0.235,0.235,PT,C0020458,Hyperhidrosis,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0700590,,frequent,0.01,1,PT,C0020458,Hyperhidrosis,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020514,,postmarketing,0,0.001,PT,C0020514,Hyperprolactinaemia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020517,,0.6%,0.006,0.006,PT,C0020517,Hypersensitivity,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020517,,3.8%,0.038,0.038,PT,C0020517,Hypersensitivity,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020517,,4%,0.04,0.04,PT,C0020517,Hypersensitivity,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020517,placebo,3%,0.03,0.03,PT,C0020517,Hypersensitivity,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0020517,placebo,3.1%,0.031,0.031,PT,C0020517,Hypersensitivity,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0917799,,1.3%,0.013,0.013,PT,C0917799,Hypersomnia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0917799,placebo,0%,0,0,PT,C0917799,Hypersomnia,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0020578,,14.5%,0.145,0.145,PT,C0020578,Hyperventilation,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020578,,8.5%,0.085,0.085,PT,C0020578,Hyperventilation,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020578,,9.7%,0.097,0.097,PT,C0020578,Hyperventilation,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020578,,frequent,0.01,1,PT,C0020578,Hyperventilation,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020578,placebo,14.5%,0.145,0.145,PT,C0020578,Hyperventilation,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0020578,placebo,2.7%,0.027,0.027,PT,C0020578,Hyperventilation,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0020580,,1.3%,0.013,0.013,PT,C0020580,Hypoaesthesia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020580,,7.8%,0.078,0.078,PT,C0020580,Hypoaesthesia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020580,placebo,0.3%,0.003,0.003,PT,C0020580,Hypoaesthesia,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0020580,placebo,2.3%,0.023,0.023,PT,C0020580,Hypoaesthesia,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0241934,,infrequent,0.001,0.01,PT,C0241934,Hypomania,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0241934,,postmarketing,0,0.001,PT,C0241934,Hypomania,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020649,,4.7%,0.047,0.047,PT,C0020649,Hypotension,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020649,,5%,0.05,0.05,PT,C0020649,Hypotension,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020649,,infrequent,0.001,0.01,PT,C0020649,Hypotension,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0020649,placebo,2%,0.02,0.02,PT,C0020649,Hypotension,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0020649,placebo,2.2%,0.022,0.022,PT,C0020649,Hypotension,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0026827,,infrequent,0.001,0.01,PT,C0026827,Hypotonia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0231218,,frequent,0.01,1,PT,C2047937,Ill-defined disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0021167,,0.6%,0.006,0.006,PT,C0021167,Incontinence,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0021167,,1.5%,0.015,0.015,PT,C0021167,Incontinence,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0021167,,2%,0.02,0.02,PT,C0021167,Incontinence,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0021167,placebo,0.6%,0.006,0.006,PT,C0021167,Incontinence,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0021167,placebo,1%,0.01,0.01,PT,C0021167,Incontinence,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0232461,,22.8%,0.228,0.228,PT,C0232461,Increased appetite,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0232461,,32.7%,0.327,0.327,PT,C0232461,Increased appetite,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0232461,,33%,0.33,0.33,PT,C0232461,Increased appetite,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0232461,,7%,0.07,0.07,PT,C0232461,Increased appetite,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0232461,placebo,22.8%,0.228,0.228,PT,C0232461,Increased appetite,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0232461,placebo,23%,0.23,0.23,PT,C0232461,Increased appetite,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0232461,placebo,6%,0.06,0.06,PT,C0232461,Increased appetite,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0009450,,1.3%,0.013,0.013,PT,C0009450,Infection,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0009450,,1.7%,0.017,0.017,PT,C0009450,Infection,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0009450,,1.9%,0.019,0.019,PT,C0009450,Infection,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0009450,placebo,1.7%,0.017,0.017,PT,C0009450,Infection,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0021400,,2.4%,0.024,0.024,PT,C0021400,Influenza,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0021400,placebo,2.3%,0.023,0.023,PT,C0021400,Influenza,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0917801,,1.3%,0.013,0.013,PT,C0917801,Insomnia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0917801,,24.2%,0.242,0.242,PT,C0917801,Insomnia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0917801,,29.4%,0.294,0.294,PT,C0917801,Insomnia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0917801,,8.9%,0.089,0.089,PT,C0917801,Insomnia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0917801,,frequent,0.01,1,PT,C0917801,Insomnia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0917801,placebo,18.4%,0.184,0.184,PT,C0917801,Insomnia,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0917801,placebo,41.8%,0.418,0.418,PT,C0917801,Insomnia,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0917801,placebo,9.6%,0.096,0.096,PT,C0917801,Insomnia,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0022107,,33%,0.33,0.33,PT,C0022107,Irritability,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0022107,,33.1%,0.331,0.331,PT,C0022107,Irritability,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0022107,,frequent,0.01,1,PT,C0022107,Irritability,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0022107,placebo,30%,0.3,0.3,PT,C0022107,Irritability,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0022107,placebo,30.1%,0.301,0.301,PT,C0022107,Irritability,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0022346,,postmarketing,0,0.001,PT,C0022346,Jaundice,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0858635,,3.2%,0.032,0.032,PT,C0549373,Laryngeal pain,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0858635,placebo,2.6%,0.026,0.026,PT,C0549373,Laryngeal pain,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0023380,,1.7%,0.017,0.017,PT,C0023380,Lethargy,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0023380,placebo,0.6%,0.006,0.006,PT,C0023380,Lethargy,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0011124,,14%,0.14,0.14,PT,C0011124,Libido decreased,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0011124,,14.4%,0.144,0.144,PT,C0011124,Libido decreased,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0011124,,6%,0.06,0.06,PT,C0011124,Libido decreased,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0011124,placebo,2.3%,0.023,0.023,PT,C0011124,Libido decreased,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0011124,placebo,8%,0.08,0.08,PT,C0011124,Libido decreased,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0021177,,7.7%,0.077,0.077,PT,C0021177,Libido increased,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0021177,,8%,0.08,0.08,PT,C0021177,Libido increased,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0021177,,frequent,0.01,1,PT,C0021177,Libido increased,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0021177,placebo,4%,0.04,0.04,PT,C0021177,Libido increased,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0021177,placebo,4.1%,0.041,0.041,PT,C0021177,Libido increased,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0859023,,1%,0.01,0.01,PT,C3248383,Logorrhoea,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0859023,,2%,0.02,0.02,PT,C3248383,Logorrhoea,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0859023,,2.2%,0.022,0.022,PT,C3248383,Logorrhoea,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0859023,placebo,1%,0.01,0.01,PT,C3248383,Logorrhoea,TRUE,4.1,alprazolam
CID100002118,CID000002118,C3248383,,infrequent,0.001,0.01,PT,C3248383,Logorrhoea,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0039070,,3.1%,0.031,0.031,PT,C0041657,Loss of consciousness,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0039070,,3.8%,0.038,0.038,PT,C0041657,Loss of consciousness,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0039070,,4.8%,0.048,0.048,PT,C0041657,Loss of consciousness,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0039070,,infrequent,0.001,0.01,PT,C0041657,Loss of consciousness,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0039070,placebo,4%,0.04,0.04,PT,C0041657,Loss of consciousness,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0039070,placebo,4.8%,0.048,0.048,PT,C0041657,Loss of consciousness,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0522042,,infrequent,0.001,0.01,PT,C0522042,Loss of control of legs,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0231218,,frequent,0.01,1,PT,C0231218,Malaise,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0162429,,9.5%,0.095,0.095,PT,C0162429,Malnutrition,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0162429,placebo,3.8%,0.038,0.038,PT,C0162429,Malnutrition,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0338831,,infrequent,0.001,0.01,PT,C0338831,Mania,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0338831,,postmarketing,0,0.001,PT,C0338831,Mania,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0025061,,8.5%,0.085,0.085,PT,C0025061,Mediastinal disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0025061,,infrequent,0.001,0.01,PT,C0025061,Mediastinal disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0025061,placebo,2.7%,0.027,0.027,PT,C0025061,Mediastinal disorder,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0233794,,1.5%,0.015,0.015,PT,C0233794,Memory impairment,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0233794,,15.4%,0.154,0.154,PT,C0233794,Memory impairment,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0233794,,33%,0.33,0.33,PT,C0233794,Memory impairment,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0233794,,33.1%,0.331,0.331,PT,C0233794,Memory impairment,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0233794,placebo,0.3%,0.003,0.003,PT,C0233794,Memory impairment,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0233794,placebo,22%,0.22,0.22,PT,C0233794,Memory impairment,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0233794,placebo,22.1%,0.221,0.221,PT,C0233794,Memory impairment,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0233794,placebo,6.9%,0.069,0.069,PT,C0233794,Memory impairment,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0600142,,1.5%,0.015,0.015,PT,C0236075,Menopausal symptoms,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0600142,,5.9%,0.059,0.059,PT,C0236075,Menopausal symptoms,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0600142,placebo,1.4%,0.014,0.014,PT,C0236075,Menopausal symptoms,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0600142,placebo,2.7%,0.027,0.027,PT,C0236075,Menopausal symptoms,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0025345,,10%,0.1,0.1,PT,C0025345,Menstrual disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0025345,,10.4%,0.104,0.104,PT,C0025345,Menstrual disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0025345,,8.7%,0.087,0.087,PT,C0025345,Menstrual disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0025345,placebo,8.7%,0.087,0.087,PT,C0025345,Menstrual disorder,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0025345,placebo,9%,0.09,0.09,PT,C0025345,Menstrual disorder,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0156404,,postmarketing,0,0.001,PT,C0156404,Menstruation irregular,FALSE,4.1,alprazolam
CID100002118,CID000002118,C1306341,,7.2%,0.072,0.072,PT,C1306341,Mental disability,FALSE,4.1,alprazolam
CID100002118,CID000002118,C1306341,placebo,5.7%,0.057,0.057,PT,C1306341,Mental disability,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0004936,,2.5%,0.025,0.025,PT,C0004936,Mental disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0004936,,postmarketing,0,0.001,PT,C0004936,Mental disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0004936,,uncommon,0.001,0.01,PT,C0004936,Mental disorder,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0004936,placebo,1.2%,0.012,0.012,PT,C0004936,Mental disorder,TRUE,4.1,alprazolam
CID100002118,CID000002118,C1306341,,7.2%,0.072,0.072,PT,C0025362,Mental retardation,FALSE,4.1,alprazolam
CID100002118,CID000002118,C1306341,placebo,5.7%,0.057,0.057,PT,C0025362,Mental retardation,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0085633,,infrequent,0.001,0.01,PT,C0085633,Mood swings,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0026827,,infrequent,0.001,0.01,PT,C1142135,Muscle relaxant therapy,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0026837,,0.4%,0.004,0.004,PT,C0026837,Muscle rigidity,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0026837,,4.2%,0.042,0.042,PT,C0026837,Muscle rigidity,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0026837,placebo,5.3%,0.053,0.053,PT,C0026837,Muscle rigidity,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0026821,,2.4%,0.024,0.024,PT,C0037763,Muscle spasms,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0026821,,frequent,0.01,1,PT,C0037763,Muscle spasms,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0026821,placebo,2.4%,0.024,0.024,PT,C0037763,Muscle spasms,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0231530,,7.4%,0.074,0.074,PT,C0231530,Muscle twitching,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0231530,,7.9%,0.079,0.079,PT,C0231530,Muscle twitching,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0231530,,frequent,0.01,1,PT,C0231530,Muscle twitching,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0231530,placebo,11.8%,0.118,0.118,PT,C0231530,Muscle twitching,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0231530,placebo,2.7%,0.027,0.027,PT,C0231530,Muscle twitching,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0003862,,2.4%,0.024,0.024,PT,C0948594,Musculoskeletal discomfort,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0003862,placebo,0.6%,0.006,0.006,PT,C0948594,Musculoskeletal discomfort,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0231528,,1.5%,0.015,0.015,PT,C0948594,Musculoskeletal discomfort,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0231528,placebo,1.1%,0.011,0.011,PT,C0948594,Musculoskeletal discomfort,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0221170,,2.2%,0.022,0.022,PT,C0948525,Musculoskeletal stiffness,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0221170,,3.3%,0.033,0.033,PT,C0948525,Musculoskeletal stiffness,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0221170,placebo,3.3%,0.033,0.033,PT,C0948525,Musculoskeletal stiffness,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0231528,,1.5%,0.015,0.015,PT,C0231528,Myalgia,FALSE,4.1,alprazolam
CID100002118,CID000002118,C0231528,placebo,1.1%,0.011,0.011,PT,C0231528,Myalgia,TRUE,4.1,alprazolam
CID100002118,CID000002118,C0026961,,infrequent,0.001,0.01,PT,C0026961,Mydriasis,FALSE,4.1,alprazolam
