stitch_flat_id,label_umls_id,detection_method,label_concept_name,meddra_concept_type,meddra_umls_id,indication_name,sider_version
CID100005595,C0027497,NLP_indication,Nausea,PT,C0027497,Nausea,4.1
CID100005595,C0520904,NLP_indication,Postoperative Nausea,PT,C1868752,Procedural nausea,4.1
CID100005595,C0042963,NLP_indication,Vomiting,PT,C0042963,Vomiting,4.1
CID100005596,C0878773,NLP_indication,Overactive Bladder,PT,C0878773,Hypertonic bladder,4.1
CID100005596,C0042023,NLP_indication,Increased frequency of micturition,PT,C0042023,Pollakiuria,4.1
CID100005596,C0150045,NLP_indication,Urge Incontinence,PT,C0150045,Urge incontinence,4.1
CID100005596,C0042024,NLP_indication,Urinary Incontinence,PT,C0042024,Urinary incontinence,4.1
CID100005625,C0001075,NLP_precondition,Achlorhydria,PT,C0001075,Achlorhydria,4.1
CID100005625,C2363980,text_mention,Cross resistance,PT,C0853847,Pathogen resistance,4.1
CID100005645,C0008312,NLP_indication,Primary biliary cirrhosis,PT,C0008312,Biliary cirrhosis primary,4.1
CID100005645,C0151824,NLP_precondition,Biliary Colic,PT,C0151824,Biliary colic,4.1
CID100005645,C0024103,NLP_precondition,Mass in breast,PT,C0024103,Breast mass,4.1
CID100005645,C0947622,text_mention,Cholecystolithiasis,PT,C0008350,Cholelithiasis,4.1
CID100005645,C0008370,text_mention,Cholestasis,PT,C0008370,Cholestasis,4.1
CID100005645,C0011849,NLP_precondition,Diabetes Mellitus,PT,C0011849,Diabetes mellitus,4.1
CID100005645,C0016034,NLP_precondition,Breast Fibrocystic Disease,PT,C0016034,Fibrocystic breast disease,4.1
CID100005645,C0023895,NLP_indication,Liver diseases,PT,C0239571,Foetor hepaticus,4.1
CID100005645,C0023895,NLP_indication,Liver diseases,PT,C0151763,Hepatocellular injury,4.1
CID100005645,C0151763,text_mention,Liver damage,PT,C0151763,Hepatocellular injury,4.1
CID100005645,C0023895,NLP_indication,Liver diseases,PT,C0023895,Liver disorder,4.1
CID100005645,C0151763,text_mention,Liver damage,PT,C0160390,Liver injury,4.1
CID100005645,C0027022,NLP_precondition,Myeloproliferative disease,PT,C0027022,Myeloproliferative disorder,4.1
CID100005645,C0028754,text_mention,Obesity,PT,C0028754,Obesity,4.1
CID100005645,C0836924,text_mention,Thrombocytosis,PT,C0836924,Thrombocytosis,4.1
